Tanggal,Tahun,Bulan,Hari,Kategori,Nama_Produk,Lokasi_Toko,Metode_Bayar,Harga_Satuan,Qty,Diskon_IDR,Total_Penjualan
2024-09-27,2024,9,Friday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Transfer Bank,150000,5,37500,712500
2024-09-27,2024,9,Friday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-09-27,2024,9,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,3,0,285000
2024-09-27,2024,9,Friday,Kamera,Instax Mini 11,Website,Kartu Kredit,1100000,1,0,1100000
2024-09-27,2024,9,Friday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,2,15000,285000
2024-09-27,2024,9,Friday,Aksesoris,Instax Photo Album,Jakarta Official Store,Paylater,75000,5,0,375000
2024-09-27,2024,9,Friday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2024-09-27,2024,9,Friday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,1,0,185000
2024-09-27,2024,9,Friday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,2,0,300000
2024-09-28,2024,9,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,1,0,95000
2024-09-28,2024,9,Saturday,Aksesoris,Camera Case / Bag,Website,Transfer Bank,150000,3,0,450000
2024-09-28,2024,9,Saturday,Aksesoris,Acrylic Frame,Tokopedia Official,Transfer Bank,50000,1,0,50000
2024-09-28,2024,9,Saturday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,2,0,190000
2024-09-28,2024,9,Saturday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,4,0,200000
2024-09-28,2024,9,Saturday,Film,Instax Mini Film (20s),Website,Paylater,185000,1,0,185000
2024-09-28,2024,9,Saturday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,2,0,190000
2024-09-28,2024,9,Saturday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-09-28,2024,9,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,7500,142500
2024-09-28,2024,9,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet (Gopay/OVO),95000,3,0,285000
2024-09-28,2024,9,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2024-09-28,2024,9,Saturday,Aksesoris,Camera Case / Bag,Tokopedia Official,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-09-28,2024,9,Saturday,Kamera,Instax Square SQ1,Website,Kartu Kredit,1900000,1,0,1900000
2024-09-28,2024,9,Saturday,Aksesoris,Camera Case / Bag,Website,Paylater,150000,2,0,300000
2024-09-29,2024,9,Sunday,Aksesoris,Camera Case / Bag,Surabaya Branch,Kartu Kredit,150000,1,0,150000
2024-09-29,2024,9,Sunday,Aksesoris,Acrylic Frame,Jakarta Official Store,Kartu Kredit,50000,1,0,50000
2024-09-29,2024,9,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2024-09-29,2024,9,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,3,0,285000
2024-09-29,2024,9,Sunday,Kamera,Instax Wide 300,Surabaya Branch,E-Wallet (Gopay/OVO),1800000,1,90000,1710000
2024-09-29,2024,9,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Kartu Kredit,185000,1,0,185000
2024-09-29,2024,9,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,2,0,300000
2024-09-29,2024,9,Sunday,Aksesoris,Camera Case / Bag,Surabaya Branch,Kartu Kredit,150000,3,0,450000
2024-09-29,2024,9,Sunday,Aksesoris,Instax Photo Album,Website,Transfer Bank,75000,2,0,150000
2024-09-29,2024,9,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,4750,90250
2024-09-29,2024,9,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,2,0,190000
2024-09-30,2024,9,Monday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,2,0,300000
2024-09-30,2024,9,Monday,Kamera,Instax Mini 11,Tokopedia Official,E-Wallet (Gopay/OVO),1100000,1,0,1100000
2024-09-30,2024,9,Monday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,0,185000
2024-09-30,2024,9,Monday,Kamera,Instax Wide 300,Tokopedia Official,Transfer Bank,1800000,1,0,1800000
2024-09-30,2024,9,Monday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,1,0,150000
2024-09-30,2024,9,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,1,0,185000
2024-09-30,2024,9,Monday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,2,0,190000
2024-10-01,2024,10,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Transfer Bank,185000,1,0,185000
2024-10-01,2024,10,Tuesday,Kamera,Instax Wide 300,Jakarta Official Store,Kartu Kredit,1800000,1,90000,1710000
2024-10-01,2024,10,Tuesday,Kamera,Instax Mini 11,Shopee Mall,Kartu Kredit,1100000,1,0,1100000
2024-10-01,2024,10,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,2,0,370000
2024-10-01,2024,10,Tuesday,Aksesoris,Camera Case / Bag,Shopee Mall,E-Wallet (Gopay/OVO),150000,3,0,450000
2024-10-01,2024,10,Tuesday,Aksesoris,Camera Case / Bag,Surabaya Branch,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-10-01,2024,10,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,3,0,285000
2024-10-01,2024,10,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,2,0,370000
2024-10-01,2024,10,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,3,0,285000
2024-10-01,2024,10,Tuesday,Film,Instax Square Film (10s),Website,Paylater,150000,2,0,300000
2024-10-02,2024,10,Wednesday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,4,0,300000
2024-10-02,2024,10,Wednesday,Aksesoris,Camera Case / Bag,Shopee Mall,Kartu Kredit,150000,2,0,300000
2024-10-02,2024,10,Wednesday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,3,14250,270750
2024-10-02,2024,10,Wednesday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-10-02,2024,10,Wednesday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,1,0,150000
2024-10-02,2024,10,Wednesday,Aksesoris,Acrylic Frame,Surabaya Branch,Transfer Bank,50000,2,0,100000
2024-10-03,2024,10,Thursday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),150000,3,0,450000
2024-10-03,2024,10,Thursday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2024-10-03,2024,10,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,1,0,95000
2024-10-03,2024,10,Thursday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,1,0,150000
2024-10-03,2024,10,Thursday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,2,0,150000
2024-10-03,2024,10,Thursday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,2,0,300000
2024-10-04,2024,10,Friday,Aksesoris,Instax Photo Album,Website,Transfer Bank,75000,5,0,375000
2024-10-04,2024,10,Friday,Kamera,Instax Wide 300,Website,Transfer Bank,1800000,1,0,1800000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,3,0,285000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,4,0,740000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,1,0,95000
2024-10-04,2024,10,Friday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,1,0,150000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,2,0,190000
2024-10-04,2024,10,Friday,Aksesoris,Instax Photo Album,Website,E-Wallet (Gopay/OVO),75000,1,0,75000
2024-10-04,2024,10,Friday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,1,0,150000
2024-10-04,2024,10,Friday,Aksesoris,Acrylic Frame,Shopee Mall,Transfer Bank,50000,2,0,100000
2024-10-04,2024,10,Friday,Kamera,Instax Wide 300,Jakarta Official Store,Paylater,1800000,1,0,1800000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,5,0,925000
2024-10-04,2024,10,Friday,Film,Instax Mini Film (20s),Website,Transfer Bank,185000,1,0,185000
2024-10-04,2024,10,Friday,Aksesoris,Instax Photo Album,Shopee Mall,E-Wallet (Gopay/OVO),75000,3,0,225000
2024-10-04,2024,10,Friday,Aksesoris,Acrylic Frame,Jakarta Official Store,E-Wallet (Gopay/OVO),50000,1,0,50000
2024-10-04,2024,10,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,1,7500,142500
2024-10-04,2024,10,Friday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,3,0,450000
2024-10-04,2024,10,Friday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,0,1800000
2024-10-04,2024,10,Friday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,4,0,600000
2024-10-04,2024,10,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,3,0,225000
2024-10-05,2024,10,Saturday,Kamera,Instax Square SQ1,Website,Transfer Bank,1900000,1,0,1900000
2024-10-05,2024,10,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,2,0,190000
2024-10-05,2024,10,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,1,0,185000
2024-10-05,2024,10,Saturday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,1,0,150000
2024-10-05,2024,10,Saturday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,2,0,190000
2024-10-05,2024,10,Saturday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-10-05,2024,10,Saturday,Kamera,Instax Mini 11,Website,Paylater,1100000,1,0,1100000
2024-10-06,2024,10,Sunday,Aksesoris,Acrylic Frame,Jakarta Official Store,Kartu Kredit,50000,2,0,100000
2024-10-06,2024,10,Sunday,Film,Instax Square Film (10s),Shopee Mall,Kartu Kredit,150000,2,0,300000
2024-10-06,2024,10,Sunday,Film,Instax Square Film (10s),Shopee Mall,Transfer Bank,150000,4,30000,570000
2024-10-06,2024,10,Sunday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Paylater,150000,3,0,450000
2024-10-06,2024,10,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,2,0,300000
2024-10-06,2024,10,Sunday,Aksesoris,Acrylic Frame,Surabaya Branch,Kartu Kredit,50000,2,0,100000
2024-10-06,2024,10,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,E-Wallet (Gopay/OVO),50000,2,0,100000
2024-10-06,2024,10,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,2,0,300000
2024-10-06,2024,10,Sunday,Kamera,Instax Square SQ1,Shopee Mall,Transfer Bank,1900000,1,0,1900000
2024-10-06,2024,10,Sunday,Kamera,Instax Mini 11,Shopee Mall,Kartu Kredit,1100000,1,0,1100000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Website,Paylater,185000,1,0,185000
2024-10-06,2024,10,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,4,0,600000
2024-10-06,2024,10,Sunday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,1,0,50000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,4,0,740000
2024-10-06,2024,10,Sunday,Aksesoris,Camera Case / Bag,Shopee Mall,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,2,0,370000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,3,0,555000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Kartu Kredit,185000,2,0,370000
2024-10-06,2024,10,Sunday,Kamera,Instax Mini Evo,Tokopedia Official,Paylater,2900000,1,0,2900000
2024-10-06,2024,10,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Kartu Kredit,185000,4,0,740000
2024-10-06,2024,10,Sunday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,2,0,100000
2024-10-07,2024,10,Monday,Kamera,Instax Wide 300,Shopee Mall,Kartu Kredit,1800000,1,0,1800000
2024-10-07,2024,10,Monday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-10-07,2024,10,Monday,Aksesoris,Camera Case / Bag,Tokopedia Official,E-Wallet (Gopay/OVO),150000,5,0,750000
2024-10-07,2024,10,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,4,19000,361000
2024-10-07,2024,10,Monday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,2,15000,285000
2024-10-07,2024,10,Monday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,2,18500,351500
2024-10-07,2024,10,Monday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-10-08,2024,10,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Kartu Kredit,95000,3,0,285000
2024-10-08,2024,10,Tuesday,Aksesoris,Instax Photo Album,Website,Transfer Bank,75000,1,0,75000
2024-10-08,2024,10,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,0,190000
2024-10-08,2024,10,Tuesday,Aksesoris,Instax Photo Album,Jakarta Official Store,Kartu Kredit,75000,5,0,375000
2024-10-08,2024,10,Tuesday,Kamera,Instax Square SQ1,Surabaya Branch,Kartu Kredit,1900000,1,0,1900000
2024-10-08,2024,10,Tuesday,Film,Instax Mini Film (20s),Website,Paylater,185000,4,0,740000
2024-10-08,2024,10,Tuesday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,1,0,150000
2024-10-08,2024,10,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,1,9250,175750
2024-10-08,2024,10,Tuesday,Film,Instax Mini Film (10s),Website,Kartu Kredit,95000,4,0,380000
2024-10-08,2024,10,Tuesday,Aksesoris,Acrylic Frame,Website,E-Wallet (Gopay/OVO),50000,1,0,50000
2024-10-08,2024,10,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,1,7500,142500
2024-10-09,2024,10,Wednesday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,1,0,95000
2024-10-09,2024,10,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,Transfer Bank,150000,3,0,450000
2024-10-09,2024,10,Wednesday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2024-10-09,2024,10,Wednesday,Film,Instax Square Film (10s),Website,Transfer Bank,150000,2,0,300000
2024-10-10,2024,10,Thursday,Kamera,Instax Wide 300,Jakarta Official Store,E-Wallet (Gopay/OVO),1800000,1,180000,1620000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,2,9500,180500
2024-10-10,2024,10,Thursday,Aksesoris,Camera Case / Bag,Shopee Mall,Transfer Bank,150000,4,60000,540000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Kartu Kredit,95000,4,38000,342000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,Transfer Bank,185000,5,185000,740000
2024-10-10,2024,10,Thursday,Film,Instax Square Film (10s),Website,Paylater,150000,2,60000,240000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,2,37000,333000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,4750,90250
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet (Gopay/OVO),185000,1,37000,148000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet (Gopay/OVO),185000,2,18500,351500
2024-10-10,2024,10,Thursday,Kamera,Instax Mini Evo,Jakarta Official Store,Transfer Bank,2900000,1,580000,2320000
2024-10-10,2024,10,Thursday,Kamera,Instax Mini Evo,Website,Kartu Kredit,2900000,1,145000,2755000
2024-10-10,2024,10,Thursday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,1,4750,90250
2024-10-10,2024,10,Thursday,Kamera,Instax Square SQ1,Jakarta Official Store,Kartu Kredit,1900000,2,380000,3420000
2024-10-11,2024,10,Friday,Kamera,Instax Square SQ1,Website,Kartu Kredit,1900000,1,0,1900000
2024-10-11,2024,10,Friday,Aksesoris,Instax Photo Album,Tokopedia Official,Transfer Bank,75000,1,0,75000
2024-10-11,2024,10,Friday,Film,Instax Square Film (10s),Tokopedia Official,Kartu Kredit,150000,1,0,150000
2024-10-11,2024,10,Friday,Kamera,Instax Mini Evo,Tokopedia Official,Transfer Bank,2900000,1,0,2900000
2024-10-11,2024,10,Friday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet (Gopay/OVO),95000,4,0,380000
2024-10-11,2024,10,Friday,Aksesoris,Acrylic Frame,Jakarta Official Store,Transfer Bank,50000,3,0,150000
2024-10-11,2024,10,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,1,0,95000
2024-10-11,2024,10,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,2,0,370000
2024-10-12,2024,10,Saturday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,2,0,370000
2024-10-12,2024,10,Saturday,Film,Instax Mini Film (20s),Shopee Mall,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-10-12,2024,10,Saturday,Film,Instax Mini Film (10s),Website,Kartu Kredit,95000,2,9500,180500
2024-10-12,2024,10,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Kartu Kredit,150000,3,0,450000
2024-10-12,2024,10,Saturday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),150000,2,0,300000
2024-10-12,2024,10,Saturday,Aksesoris,Camera Case / Bag,Shopee Mall,Transfer Bank,150000,3,0,450000
2024-10-12,2024,10,Saturday,Film,Instax Mini Film (20s),Website,Kartu Kredit,185000,1,0,185000
2024-10-12,2024,10,Saturday,Film,Instax Square Film (10s),Website,Paylater,150000,2,0,300000
2024-10-12,2024,10,Saturday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet (Gopay/OVO),95000,3,0,285000
2024-10-12,2024,10,Saturday,Kamera,Instax Mini 11,Shopee Mall,Paylater,1100000,1,0,1100000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,2,0,370000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (20s),Website,E-Wallet (Gopay/OVO),185000,2,0,370000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (10s),Shopee Mall,Transfer Bank,95000,2,0,190000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Transfer Bank,185000,2,0,370000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,1,0,185000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (10s),Website,Transfer Bank,95000,3,0,285000
2024-10-13,2024,10,Sunday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,1,0,150000
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (10s),Website,E-Wallet (Gopay/OVO),95000,1,4750,90250
2024-10-13,2024,10,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Transfer Bank,185000,3,27750,527250
2024-10-13,2024,10,Sunday,Film,Instax Square Film (10s),Website,Kartu Kredit,150000,2,0,300000
2024-10-14,2024,10,Monday,Film,Instax Mini Film (10s),Surabaya Branch,Transfer Bank,95000,3,0,285000
2024-10-14,2024,10,Monday,Aksesoris,Acrylic Frame,Surabaya Branch,Transfer Bank,50000,5,0,250000
2024-10-14,2024,10,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Transfer Bank,150000,3,0,450000
2024-10-14,2024,10,Monday,Film,Instax Square Film (10s),Jakarta Official Store,Kartu Kredit,150000,1,0,150000
2024-10-14,2024,10,Monday,Film,Instax Mini Film (20s),Shopee Mall,Paylater,185000,1,0,185000
2024-10-14,2024,10,Monday,Aksesoris,Instax Photo Album,Surabaya Branch,E-Wallet (Gopay/OVO),75000,5,0,375000
2024-10-15,2024,10,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Kartu Kredit,185000,4,37000,703000
2024-10-15,2024,10,Tuesday,Aksesoris,Acrylic Frame,Tokopedia Official,E-Wallet (Gopay/OVO),50000,2,0,100000
2024-10-15,2024,10,Tuesday,Aksesoris,Camera Case / Bag,Surabaya Branch,E-Wallet (Gopay/OVO),150000,3,0,450000
2024-10-15,2024,10,Tuesday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000
2024-10-15,2024,10,Tuesday,Aksesoris,Acrylic Frame,Jakarta Official Store,E-Wallet (Gopay/OVO),50000,3,0,150000
2024-10-15,2024,10,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,Kartu Kredit,95000,2,0,190000
2024-10-15,2024,10,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Transfer Bank,95000,2,0,190000
2024-10-16,2024,10,Wednesday,Film,Instax Mini Film (20s),Website,Paylater,185000,1,0,185000
2024-10-16,2024,10,Wednesday,Kamera,Instax Wide 300,Tokopedia Official,Transfer Bank,1800000,1,0,1800000
2024-10-16,2024,10,Wednesday,Aksesoris,Acrylic Frame,Shopee Mall,Kartu Kredit,50000,2,0,100000
2024-10-16,2024,10,Wednesday,Aksesoris,Instax Photo Album,Surabaya Branch,Transfer Bank,75000,1,3750,71250
2024-10-16,2024,10,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Transfer Bank,95000,3,0,285000
2024-10-16,2024,10,Wednesday,Film,Instax Square Film (10s),Website,E-Wallet (Gopay/OVO),150000,5,0,750000
2024-10-16,2024,10,Wednesday,Aksesoris,Acrylic Frame,Jakarta Official Store,E-Wallet (Gopay/OVO),50000,2,5000,95000
2024-10-16,2024,10,Wednesday,Film,Instax Mini Film (20s),Shopee Mall,Transfer Bank,185000,1,0,185000
2024-10-16,2024,10,Wednesday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,0,150000
2024-10-17,2024,10,Thursday,Aksesoris,Instax Photo Album,Shopee Mall,Paylater,75000,4,0,300000
2024-10-17,2024,10,Thursday,Film,Instax Square Film (10s),Surabaya Branch,Transfer Bank,150000,3,0,450000
2024-10-17,2024,10,Thursday,Aksesoris,Acrylic Frame,Website,Kartu Kredit,50000,3,0,150000
2024-10-17,2024,10,Thursday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Kartu Kredit,150000,1,0,150000
2024-10-17,2024,10,Thursday,Aksesoris,Camera Case / Bag,Website,Paylater,150000,2,0,300000
2024-10-17,2024,10,Thursday,Aksesoris,Instax Photo Album,Jakarta Official Store,Transfer Bank,75000,2,0,150000
2024-10-18,2024,10,Friday,Aksesoris,Camera Case / Bag,Jakarta Official Store,Kartu Kredit,150000,1,0,150000
2024-10-18,2024,10,Friday,Film,Instax Square Film (10s),Website,Paylater,150000,4,0,600000
2024-10-18,2024,10,Friday,Aksesoris,Acrylic Frame,Shopee Mall,Paylater,50000,1,0,50000
